Group,Project,Site,Country,WMO Code,Latitude,Longitude,Altitude,Type of Site,Source of Information,Sample Name,Media Type,Date,Begin of Period,End of Period,Comment,O18,O18 Provider,H2,H2 Provider,H3,H3 Error,H3 Provider,Precipitation,Air Temperature,Vapour Pressure
GNIP,GNIP/M/CN/02,WULUMUQI,CN,5182801,43.78,87.62,918,Precipitation collectors - unknown,"[Partner: Institute of Hydrology and Engineering Geology, Shijiazhuang]",198709,Water - Precipitation - unspecified (not reported),1987-09-15,1987-09-01,1987-09-30,,-7.23,Institute of Hydrogeology & Engineering Geology,-44.9,Institute of Hydrogeology & Engineering Geology,46.96,1,Institute of Hydrogeology & Engineering Geology,29,16.4,9.3
GNIP,GNIP/M/CN/02,WULUMUQI,CN,5182801,43.78,87.62,918,Precipitation collectors - unknown,"[Partner: Institute of Hydrology and Engineering Geology, Shijiazhuang]",198710,Water - Precipitation - unspecified (not reported),1987-10-15,1987-10-01,1987-10-31,,-15.15,Institute of Hydrogeology & Engineering Geology,-92,Institute of Hydrogeology & Engineering Geology,14.45,1,Institute of Hydrogeology & Engineering Geology,47,1.2,4.9
GNIP,GNIP/M/CN/02,WULUMUQI,CN,5182801,43.78,87.62,918,Precipitation collectors - unknown,"[Partner: Institute of Hydrology and Engineering Geology, Shijiazhuang]",198711,Water - Precipitation - unspecified (not reported),1987-11-15,1987-11-01,1987-11-30,,,,,,25.9,1,Institute of Hydrogeology & Engineering Geology,17,-5.4,3.1
GNIP,GNIP/M/CN/02,WULUMUQI,CN,5182801,43.78,87.62,918,Precipitation collectors - unknown,"[Partner: Institute of Hydrology and Engineering Geology, Shijiazhuang]",198712,Water - Precipitation - unspecified (not reported),1987-12-15,1987-12-01,1987-12-31,,-12.35,Institute of Hydrogeology & Engineering Geology,-94.3,Institute of Hydrogeology & Engineering Geology,17.5,1,Institute of Hydrogeology & Engineering Geology,15,-7.7,2.7
GNIP,GNIP/M/CN/02,WULUMUQI,CN,5182801,43.78,87.62,918,Precipitation collectors - unknown,"[Partner: Institute of Hydrology and Engineering Geology, Shijiazhuang]",198801,Water - Precipitation - unspecified (not reported),1988-01-15,1988-01-01,1988-01-31,,-8.28,Institute of Hydrogeology & Engineering Geology,-60.6,Institute of Hydrogeology & Engineering Geology,36.95,1,Institute of Hydrogeology & Engineering Geology,14,-12,1.9
GNIP,GNIP/M/CN/02,WULUMUQI,CN,5182801,43.78,87.62,918,Precipitation collectors - unknown,"[Partner: Institute of Hydrology and Engineering Geology, Shijiazhuang]",198802,Water - Precipitation - unspecified (not reported),1988-02-15,1988-02-01,1988-02-29,,,,,,,,,17,-15.1,1.4
GNIP,GNIP/M/CN/02,WULUMUQI,CN,5182801,43.78,87.62,918,Precipitation collectors - unknown,"[Partner: Institute of Hydrology and Engineering Geology, Shijiazhuang]",198803,Water - Precipitation - unspecified (not reported),1988-03-15,1988-03-01,1988-03-31,,,,,,,,,3,-4,3.3
GNIP,GNIP/M/CN/02,WULUMUQI,CN,5182801,43.78,87.62,918,Precipitation collectors - unknown,"[Partner: Institute of Hydrology and Engineering Geology, Shijiazhuang]",198804,Water - Precipitation - unspecified (not reported),1988-04-15,1988-04-01,1988-04-30,,,,,,,,,26,10.1,5.8
GNIP,GNIP/M/CN/02,WULUMUQI,CN,5182801,43.78,87.62,918,Precipitation collectors - unknown,"[Partner: Institute of Hydrology and Engineering Geology, Shijiazhuang]",198805,Water - Precipitation - unspecified (not reported),1988-05-15,1988-05-01,1988-05-31,,-8.74,Institute of Hydrogeology & Engineering Geology,-54.6,Institute of Hydrogeology & Engineering Geology,47.78,1,Institute of Hydrogeology & Engineering Geology,77,13.1,8.7
GNIP,GNIP/M/CN/02,WULUMUQI,CN,5182801,43.78,87.62,918,Precipitation collectors - unknown,"[Partner: Institute of Hydrology and Engineering Geology, Shijiazhuang]",198806,Water - Precipitation - unspecified (not reported),1988-06-15,1988-06-01,1988-06-30,,-4.88,Institute of Hydrogeology & Engineering Geology,-30,Institute of Hydrogeology & Engineering Geology,58.89,1,Institute of Hydrogeology & Engineering Geology,55,21,11.4
GNIP,GNIP/M/CN/02,WULUMUQI,CN,5182801,43.78,87.62,918,Precipitation collectors - unknown,"[Partner: Institute of Hydrology and Engineering Geology, Shijiazhuang]",198807,Water - Precipitation - unspecified (not reported),1988-07-15,1988-07-01,1988-07-31,,-5.08,Institute of Hydrogeology & Engineering Geology,-35.2,Institute of Hydrogeology & Engineering Geology,45.36,1,Institute of Hydrogeology & Engineering Geology,37,23.5,13.3
GNIP,GNIP/M/CN/02,WULUMUQI,CN,5182801,43.78,87.62,918,Precipitation collectors - unknown,"[Partner: Institute of Hydrology and Engineering Geology, Shijiazhuang]",198808,Water - Precipitation - unspecified (not reported),1988-08-15,1988-08-01,1988-08-31,,-3.94,Institute of Hydrogeology & Engineering Geology,-29.5,Institute of Hydrogeology & Engineering Geology,53.09,1,Institute of Hydrogeology & Engineering Geology,60,21.3,12.6
GNIP,GNIP/M/CN/02,WULUMUQI,CN,5182801,43.78,87.62,918,Precipitation collectors - unknown,"[Partner: Institute of Hydrology and Engineering Geology, Shijiazhuang]",198809,Water - Precipitation - unspecified (not reported),1988-09-15,1988-09-01,1988-09-30,,-8.89,Institute of Hydrogeology & Engineering Geology,-49.9,Institute of Hydrogeology & Engineering Geology,52.16,1,Institute of Hydrogeology & Engineering Geology,39,18.1,9.5
GNIP,GNIP/M/CN/02,WULUMUQI,CN,5182801,43.78,87.62,918,Precipitation collectors - unknown,"[Partner: Institute of Hydrology and Engineering Geology, Shijiazhuang]",198810,Water - Precipitation - unspecified (not reported),1988-10-15,1988-10-01,1988-10-31,,-12.19,Institute of Hydrogeology & Engineering Geology,-83.5,Institute of Hydrogeology & Engineering Geology,49.26,1,Institute of Hydrogeology & Engineering Geology,27,7.2,6
GNIP,GNIP/M/CN/02,WULUMUQI,CN,5182801,43.78,87.62,918,Precipitation collectors - unknown,"[Partner: Institute of Hydrology and Engineering Geology, Shijiazhuang]",198811,Water - Precipitation - unspecified (not reported),1988-11-15,1988-11-01,1988-11-30,,-11.89,Institute of Hydrogeology & Engineering Geology,-75.6,Institute of Hydrogeology & Engineering Geology,21.86,1,Institute of Hydrogeology & Engineering Geology,10,-1.1,4.2
GNIP,GNIP/M/CN/02,WULUMUQI,CN,5182801,43.78,87.62,918,Precipitation collectors - unknown,"[Partner: Institute of Hydrology and Engineering Geology, Shijiazhuang]",198812,Water - Precipitation - unspecified (not reported),1988-12-15,1988-12-01,1988-12-31,,-20.14,Institute of Hydrogeology & Engineering Geology,-142.3,Institute of Hydrogeology & Engineering Geology,25.1,1,Institute of Hydrogeology & Engineering Geology,9,-6.2,2.7
GNIP,GNIP/M/CN/02,WULUMUQI,CN,5182801,43.78,87.62,918,Precipitation collectors - unknown,"[Partner: Institute of Hydrology and Engineering Geology, Shijiazhuang]",198901,Water - Precipitation - unspecified (not reported),1989-01-15,1989-01-01,1989-01-31,,-24.59,Institute of Hydrogeology & Engineering Geology,-175.4,Institute of Hydrogeology & Engineering Geology,30.91,1,Institute of Hydrogeology & Engineering Geology,12,-12.3,1.9
GNIP,GNIP/M/CN/02,WULUMUQI,CN,5182801,43.78,87.62,918,Precipitation collectors - unknown,"[Partner: Institute of Hydrology and Engineering Geology, Shijiazhuang]",198902,Water - Precipitation - unspecified (not reported),1989-02-15,1989-02-01,1989-02-28,,-22.95,Institute of Hydrogeology & Engineering Geology,-173.3,Institute of Hydrogeology & Engineering Geology,38.59,1,Institute of Hydrogeology & Engineering Geology,12,-11.9,1.8
GNIP,GNIP/M/CN/02,WULUMUQI,CN,5182801,43.78,87.62,918,Precipitation collectors - unknown,"[Partner: Institute of Hydrology and Engineering Geology, Shijiazhuang]",198903,Water - Precipitation - unspecified (not reported),1989-03-15,1989-03-01,1989-03-31,,-16,Institute of Hydrogeology & Engineering Geology,-111.6,Institute of Hydrogeology & Engineering Geology,20.52,1,Institute of Hydrogeology & Engineering Geology,7,-1.8,3.6
GNIP,GNIP/M/CN/02,WULUMUQI,CN,5182801,43.78,87.62,918,Precipitation collectors - unknown,"[Partner: Institute of Hydrology and Engineering Geology, Shijiazhuang]",198904,Water - Precipitation - unspecified (not reported),1989-04-15,1989-04-01,1989-04-30,,-11.6,Institute of Hydrogeology & Engineering Geology,-95.8,Institute of Hydrogeology & Engineering Geology,30.95,1,Institute of Hydrogeology & Engineering Geology,27,8.8,5.2
GNIP,GNIP/M/CN/02,WULUMUQI,CN,5182801,43.78,87.62,918,Precipitation collectors - unknown,"[Partner: Institute of Hydrology and Engineering Geology, Shijiazhuang]",198905,Water - Precipitation - unspecified (not reported),1989-05-15,1989-05-01,1989-05-31,,,,,,,,,,17.5,6.8
GNIP,GNIP/M/CN/02,WULUMUQI,CN,5182801,43.78,87.62,918,Precipitation collectors - unknown,"[Partner: Institute of Hydrology and Engineering Geology, Shijiazhuang]",198906,Water - Precipitation - unspecified (not reported),1989-06-15,1989-06-01,1989-06-30,,-6.5,Institute of Hydrogeology & Engineering Geology,-48.2,Institute of Hydrogeology & Engineering Geology,36.87,1,Institute of Hydrogeology & Engineering Geology,57,21.1,10
GNIP,GNIP/M/CN/02,WULUMUQI,CN,5182801,43.78,87.62,918,Precipitation collectors - unknown,"[Partner: Institute of Hydrology and Engineering Geology, Shijiazhuang]",198907,Water - Precipitation - unspecified (not reported),1989-07-15,1989-07-01,1989-07-31,,-3.47,Institute of Hydrogeology & Engineering Geology,-30.4,Institute of Hydrogeology & Engineering Geology,37.25,1,Institute of Hydrogeology & Engineering Geology,11,23.8,12
GNIP,GNIP/M/CN/02,WULUMUQI,CN,5182801,43.78,87.62,918,Precipitation collectors - unknown,"[Partner: Institute of Hydrology and Engineering Geology, Shijiazhuang]",198908,Water - Precipitation - unspecified (not reported),1989-08-15,1989-08-01,1989-08-31,,-6.13,Institute of Hydrogeology & Engineering Geology,-40.2,Institute of Hydrogeology & Engineering Geology,101.54,1,Institute of Hydrogeology & Engineering Geology,25,22,11.1
GNIP,GNIP/M/CN/02,WULUMUQI,CN,5182801,43.78,87.62,918,Precipitation collectors - unknown,"[Partner: Institute of Hydrology and Engineering Geology, Shijiazhuang]",198909,Water - Precipitation - unspecified (not reported),1989-09-15,1989-09-01,1989-09-30,,-7.89,Institute of Hydrogeology & Engineering Geology,-56.8,Institute of Hydrogeology & Engineering Geology,70.96,1,Institute of Hydrogeology & Engineering Geology,62,15.8,9.8
GNIP,GNIP/M/CN/02,WULUMUQI,CN,5182801,43.78,87.62,918,Precipitation collectors - unknown,"[Partner: Institute of Hydrology and Engineering Geology, Shijiazhuang]",198910,Water - Precipitation - unspecified (not reported),1989-10-15,1989-10-01,1989-10-31,,-13.82,Institute of Hydrogeology & Engineering Geology,-90,Institute of Hydrogeology & Engineering Geology,67.83,1,Institute of Hydrogeology & Engineering Geology,33,9.1,6.6
GNIP,GNIP/M/CN/02,WULUMUQI,CN,5182801,43.78,87.62,918,Precipitation collectors - unknown,"[Partner: Institute of Hydrology and Engineering Geology, Shijiazhuang]",198911,Water - Precipitation - unspecified (not reported),1989-11-15,1989-11-01,1989-11-30,,-13.98,Institute of Hydrogeology & Engineering Geology,-94.6,Institute of Hydrogeology & Engineering Geology,83.82,1,Institute of Hydrogeology & Engineering Geology,9,-3.1,3.6
GNIP,GNIP/M/CN/02,WULUMUQI,CN,5182801,43.78,87.62,918,Precipitation collectors - unknown,"[Partner: Institute of Hydrology and Engineering Geology, Shijiazhuang]",198912,Water - Precipitation - unspecified (not reported),1989-12-15,1989-12-01,1989-12-31,,-26.1,Institute of Hydrogeology & Engineering Geology,-183.9,Institute of Hydrogeology & Engineering Geology,82.8,1,Institute of Hydrogeology & Engineering Geology,8,-3.1,4.1
GNIP,GNIP/M/CN/02,WULUMUQI,CN,5182801,43.78,87.62,918,Precipitation collectors - unknown,"[Partner: Institute of Hydrology and Engineering Geology, Shijiazhuang]",199001,Water - Precipitation - unspecified (not reported),1990-01-15,1990-01-01,1990-01-31,,-22.47,Institute of Hydrogeology & Engineering Geology,-152.5,Institute of Hydrogeology & Engineering Geology,22.49,1,Institute of Hydrogeology & Engineering Geology,26,-12.5,1.8
GNIP,GNIP/M/CN/02,WULUMUQI,CN,5182801,43.78,87.62,918,Precipitation collectors - unknown,"[Partner: Institute of Hydrology and Engineering Geology, Shijiazhuang]",199002,Water - Precipitation - unspecified (not reported),1990-02-15,1990-02-01,1990-02-28,,-24.67,Institute of Hydrogeology & Engineering Geology,-181.7,Institute of Hydrogeology & Engineering Geology,18.31,1,Institute of Hydrogeology & Engineering Geology,8,-10,2.1
GNIP,GNIP/M/CN/02,WULUMUQI,CN,5182801,43.78,87.62,918,Precipitation collectors - unknown,"[Partner: Institute of Hydrology and Engineering Geology, Shijiazhuang]",199003,Water - Precipitation - unspecified (not reported),1990-03-15,1990-03-01,1990-03-31,,-16.72,Institute of Hydrogeology & Engineering Geology,-125.7,Institute of Hydrogeology & Engineering Geology,22.04,1,Institute of Hydrogeology & Engineering Geology,43,-0.3,4.6
GNIP,GNIP/M/CN/02,WULUMUQI,CN,5182801,43.78,87.62,918,Precipitation collectors - unknown,"[Partner: Institute of Hydrology and Engineering Geology, Shijiazhuang]",199004,Water - Precipitation - unspecified (not reported),1990-04-15,1990-04-01,1990-04-30,,-13.1,Institute of Hydrogeology & Engineering Geology,-92.9,Institute of Hydrogeology & Engineering Geology,29.13,1,Institute of Hydrogeology & Engineering Geology,46,9.3,5.5
GNIP,GNIP/M/CN/02,WULUMUQI,CN,5182801,43.78,87.62,918,Precipitation collectors - unknown,"[Partner: Institute of Hydrology and Engineering Geology, Shijiazhuang]",199005,Water - Precipitation - unspecified (not reported),1990-05-15,1990-05-01,1990-05-31,,-2.34,Institute of Hydrogeology & Engineering Geology,-13.3,Institute of Hydrogeology & Engineering Geology,70.56,1,Institute of Hydrogeology & Engineering Geology,9,17.2,8.2
GNIP,GNIP/M/CN/02,WULUMUQI,CN,5182801,43.78,87.62,918,Precipitation collectors - unknown,"[Partner: Institute of Hydrology and Engineering Geology, Shijiazhuang]",199006,Water - Precipitation - unspecified (not reported),1990-06-15,1990-06-01,1990-06-30,,-9.33,Institute of Hydrogeology & Engineering Geology,-62.8,Institute of Hydrogeology & Engineering Geology,63.29,1,Institute of Hydrogeology & Engineering Geology,21,23.6,10.4
GNIP,GNIP/M/CN/02,WULUMUQI,CN,5182801,43.78,87.62,918,Precipitation collectors - unknown,"[Partner: Institute of Hydrology and Engineering Geology, Shijiazhuang]",199007,Water - Precipitation - unspecified (not reported),1990-07-15,1990-07-01,1990-07-31,,-6.81,Institute of Hydrogeology & Engineering Geology,-37.8,Institute of Hydrogeology & Engineering Geology,67.58,1,Institute of Hydrogeology & Engineering Geology,54,23.1,13.5
GNIP,GNIP/M/CN/02,WULUMUQI,CN,5182801,43.78,87.62,918,Precipitation collectors - unknown,"[Partner: Institute of Hydrology and Engineering Geology, Shijiazhuang]",199008,Water - Precipitation - unspecified (not reported),1990-08-15,1990-08-01,1990-08-31,,-5.81,Institute of Hydrogeology & Engineering Geology,-48.5,Institute of Hydrogeology & Engineering Geology,82.65,1,Institute of Hydrogeology & Engineering Geology,4,22.6,10.4
GNIP,GNIP/M/CN/02,WULUMUQI,CN,5182801,43.78,87.62,918,Precipitation collectors - unknown,"[Partner: Institute of Hydrology and Engineering Geology, Shijiazhuang]",199009,Water - Precipitation - unspecified (not reported),1990-09-15,1990-09-01,1990-09-30,,,,,,53.93,1,Institute of Hydrogeology & Engineering Geology,13,17.6,7.2
GNIP,GNIP/M/CN/02,WULUMUQI,CN,5182801,43.78,87.62,918,Precipitation collectors - unknown,"[Partner: Institute of Hydrology and Engineering Geology, Shijiazhuang]",199010,Water - Precipitation - unspecified (not reported),1990-10-15,1990-10-01,1990-10-31,,-15.68,Institute of Hydrogeology & Engineering Geology,-100.4,Institute of Hydrogeology & Engineering Geology,30.38,1,Institute of Hydrogeology & Engineering Geology,16,9.6,6
GNIP,GNIP/M/CN/02,WULUMUQI,CN,5182801,43.78,87.62,918,Precipitation collectors - unknown,"[Partner: Institute of Hydrology and Engineering Geology, Shijiazhuang]",199011,Water - Precipitation - unspecified (not reported),1990-11-15,1990-11-01,1990-11-30,,-16.31,Institute of Hydrogeology & Engineering Geology,-109.7,Institute of Hydrogeology & Engineering Geology,32.76,1,Institute of Hydrogeology & Engineering Geology,43,-1.8,4
GNIP,GNIP/M/CN/02,WULUMUQI,CN,5182801,43.78,87.62,918,Precipitation collectors - unknown,"[Partner: Institute of Hydrology and Engineering Geology, Shijiazhuang]",199012,Water - Precipitation - unspecified (not reported),1990-12-15,1990-12-01,1990-12-31,,-25.12,Institute of Hydrogeology & Engineering Geology,-177.9,Institute of Hydrogeology & Engineering Geology,26.84,1,Institute of Hydrogeology & Engineering Geology,7,-7.2,2.6
GNIP,GNIP/M/CN/02,WULUMUQI,CN,5182801,43.78,87.62,918,Precipitation collectors - unknown,"[Partner: Institute of Hydrology and Engineering Geology, Shijiazhuang]",199101,Water - Precipitation - unspecified (not reported),1991-01-15,1991-01-01,1991-01-31,,-27.97,Institute of Hydrogeology & Engineering Geology,-204.5,Institute of Hydrogeology & Engineering Geology,27.21,1,Institute of Hydrogeology & Engineering Geology,5,-11.2,2
GNIP,GNIP/M/CN/02,WULUMUQI,CN,5182801,43.78,87.62,918,Precipitation collectors - unknown,"[Partner: Institute of Hydrology and Engineering Geology, Shijiazhuang]",199102,Water - Precipitation - unspecified (not reported),1991-02-15,1991-02-01,1991-02-28,,-24.81,Institute of Hydrogeology & Engineering Geology,-177.7,Institute of Hydrogeology & Engineering Geology,21.95,1,Institute of Hydrogeology & Engineering Geology,7,-10.3,2.1
GNIP,GNIP/M/CN/02,WULUMUQI,CN,5182801,43.78,87.62,918,Precipitation collectors - unknown,"[Partner: Institute of Hydrology and Engineering Geology, Shijiazhuang]",199103,Water - Precipitation - unspecified (not reported),1991-03-15,1991-03-01,1991-03-31,,-18.61,Institute of Hydrogeology & Engineering Geology,-138.6,Institute of Hydrogeology & Engineering Geology,28.32,1,Institute of Hydrogeology & Engineering Geology,18,-2.9,3.8
GNIP,GNIP/M/CN/02,WULUMUQI,CN,5182801,43.78,87.62,918,Precipitation collectors - unknown,"[Partner: Institute of Hydrology and Engineering Geology, Shijiazhuang]",199104,Water - Precipitation - unspecified (not reported),1991-04-15,1991-04-01,1991-04-30,,,,,,,,,1,10.7,4.9
GNIP,GNIP/M/CN/02,WULUMUQI,CN,5182801,43.78,87.62,918,Precipitation collectors - unknown,"[Partner: Institute of Hydrology and Engineering Geology, Shijiazhuang]",199105,Water - Precipitation - unspecified (not reported),1991-05-15,1991-05-01,1991-05-31,,-10.95,Institute of Hydrogeology & Engineering Geology,-90.4,Institute of Hydrogeology & Engineering Geology,45.22,1,Institute of Hydrogeology & Engineering Geology,9,18.3,6.1
